"Year" "Month" "Day" "Province" "Latitude" "Longitude" "Cause" "Size"
1961 5 20 "MB" 52.558 -101.068 "MAN" 5425.1
1961 5 21 "AB" 54.5723 -118.3046 "LTG" 1192
1961 5 21 "AB" 54.5924 -118.3834 "LTG" 1609.5
1961 5 21 "AB" 54.5051 -118.9631 "LTG" 4109.92
1961 5 21 "MB" 51.604 -97.592 "MAN" 315.79
1961 5 21 "MB" 51.169 -97.007 "MAN" 327.94
1961 5 21 "MB" 51.499 -97.581 "LTG" 607.29
1961 5 21 "MB" 52.845 -101.744 "MAN" 23076.92
1961 5 22 "AB" 55.305 -118.2876 "MAN" 555.91
1961 5 22 "AB" 55.2123 -116.4912 "MAN" 3181.1
1961 5 22 "MB" 54.144 -100.594 "MAN" 388.66
1961 5 22 "MB" 52.336 -101.134 "MAN" 556.68
1961 5 22 "MB" 51.986 -99.939 "MAN" 789.47
1961 5 22 "MB" 52.267 -101.349 "MAN" 1088.26
1961 5 23 "AB" 55.4051 -116.754 "MAN" 372.6
1961 5 23 "AB" 54.5249 -116.7699 "MAN" 610.9
1961 5 23 "AB" 53.83 -116.8713 "LTG" 12807.1
1961 5 23 "BC" 56.4 -121.3 "MAN" 202.3
1961 5 23 "BC" 55.9 -120.7 "MAN" 3808
1961 5 24 "AB" 54.5759 -117.0471 "MAN" 2010
1961 5 24 "BC" 55.8 -121.8 "MAN" 314.4
1961 5 25 "MB" 52.35 -100.849 "MAN" 299.6
1961 5 26 "AB" 55.6341 -116.1055 "MAN" 345.4
1961 5 26 "AB" 54.6068 -117.6365 "LTG" 481.01
1961 5 26 "MB" 55.783 -97.833 "MAN" 340.08
1961 5 26 "MB" 53.893 -101.417 "MAN" 1356.28
1961 5 26 "MB" 53.94 -101.435 "MAN" 7975.71
1961 5 27 "MB" 54.333 -96.046 "MAN" 809.72
1961 5 28 "NL" 49.07 -56 "MAN" 202
1961 5 28 "NL" 47.42 -53.53 "UNK" 259
1961 5 28 "SK" 51.903 -106.815 "MAN" 390.68
1961 5 28 "SK" 49.866 -102.553 "MAN" 951.41
1961 5 29 "ON" 50.9375 -93.625 "MAN" 666
1961 5 30 "MB" 49.843 -99.134 "MAN" 242.92
1961 6 1 "NL" 48.2 -54.17 "MAN" 777
1961 6 2 "AB" 59.2016 -114.9467 "LTG" 7724.6
1961 6 3 "AB" 54.3357 -117.2904 "LTG" 350.1
1961 6 3 "AB" 57.5464 -114.3836 "LTG" 4770.48
1961 6 3 "MB" 51.492 -101.366 "MAN" 226.72
1961 6 3 "MB" 52.168 -100.213 "LTG" 518.22
1961 6 4 "AB" 53.3845 -116.1197 "LTG" 328.1
1961 6 4 "AB" 54.1066 -119.2267 "LTG" 388.51
1961 6 4 "AB" 57.1225 -111.2193 "LTG" 491.2
1961 6 4 "AB" 55.5392 -115.3882 "LTG" 547.4
1961 6 4 "AB" 54.2558 -116.7844 "LTG" 564.5
1961 6 4 "AB" 54.7684 -116.1582 "LTG" 731
1961 6 4 "AB" 54.7612 -115.8376 "LTG" 769.6
1961 6 4 "AB" 54.6377 -116.9339 "LTG" 952.7
1961 6 4 "AB" 53.5009 -116.5375 "LTG" 954.3
1961 6 4 "AB" 55.2123 -116.2604 "LTG" 1148
1961 6 4 "AB" 57.9967 -112.5772 "LTG" 2661.2
1961 6 4 "AB" 58.0385 -112.083 "LTG" 2661.4
1961 6 4 "AB" 55.9243 -112.3766 "LTG" 3499.9
1961 6 4 "MB" 54.424 -100.552 "LTG" 259.11
1961 6 5 "MB" 51.162 -97.276 "MAN" 283.4
1961 6 6 "AB" 55.4517 -111.7583 "LTG" 919.3
1961 6 6 "MB" 55.367 -98.917 "LTG" 259.11
1961 6 6 "MB" 56.583 -96.25 "LTG" 518.22
1961 6 6 "MB" 55.166 -96.75 "LTG" 1862.35
1961 6 6 "MB" 55.55 -99.367 "LTG" 17619.43
1961 6 6 "MB" 55.517 -99.33 "LTG" 17619.43
1961 6 7 "BC" 51.5 -123.9 "MAN" 378.7
1961 6 7 "NL" 47.4 -53.15 "MAN" 202
1961 6 9 "AB" 57.7241 -113.6736 "LTG" 1715.8
1961 6 9 "MB" 55.486 -97.4 "LTG" 315.79
1961 6 11 "MB" 51.423 -98.501 "MAN" 668.02
1961 6 11 "MB" 55.733 -90.23 "LTG" 6218.62
1961 6 11 "ON" 50.0625 -95.125 "LTG" 8314
1961 6 11 "QC" 49.9253 -74.3243 "MAN" 236.83
1961 6 12 "BC" 51.7 -123.7 "MAN" 696
1961 6 12 "NL" 48.8 -54.25 "UNK" 199914
1961 6 13 "BC" 51.6 -123.8 "MAN" 841.7
1961 6 14 "BC" 52.8 -123.2 "MAN" 6224
1961 6 14 "MB" 49.696 -99.35 "LTG" 1133.6
1961 6 14 "QC" 48.6805 -77.9593 "MAN" 212.87
1961 6 14 "QC" 48.4918 -64.8426 "MAN" 768.92
1961 6 15 "AB" 56.7935 -110.9319 "LTG" 377.29
1961 6 15 "BC" 51.8 -124 "MAN" 4972.7
1961 6 15 "MB" 56.05 -99.116 "LTG" 259.11
1961 6 15 "MB" 55.05 -98.717 "LTG" 259.11
1961 6 15 "MB" 56.033 -98.4 "MAN" 8097.17
1961 6 15 "MB" 52.674 -100.493 "MAN" 8502.02
1961 6 15 "NT" 61.07 -107.87 "LTG" 720
1961 6 15 "NT" 60.85 -106.97 "LTG" 960
1961 6 15 "NT" 60.08 -104.75 "LTG" 6000
1961 6 15 "NT" 61.9 -107.92 "LTG" 30240
1961 6 16 "MB" 55.1 -95.917 "LTG" 3157.9
1961 6 16 "MB" 54.038 -100.215 "LTG" 3238.87
1961 6 16 "MB" 54.304 -97.495 "MAN" 6072.87
1961 6 16 "MB" 55.067 -96.633 "LTG" 15384.62
1961 6 16 "MB" 53.383 -94.883 "MAN" 20242.92
1961 6 16 "MB" 54.802 -97.846 "MAN" 28340.08
1961 6 16 "QC" 47.3997 -72.2995 "MAN" 344.8
1961 6 17 "BC" 50.7 -121.4 "LTG" 295.4
1961 6 17 "BC" 51.7 -122.4 "MAN" 582.7
1961 6 17 "BC" 51.6 -122.7 "MAN" 1553.9
1961 6 17 "BC" 51.7 -124.3 "MAN" 6082.4
1961 6 17 "MB" 54.1 -97.695 "MAN" 8058.3
1961 6 17 "NT" 60.42 -105.83 "UNK" 4000
1961 6 17 "ON" 49.5625 -94.875 "LTG" 1066
1961 6 17 "ON" 50.6875 -92.625 "LTG" 92605
1961 6 17 "ON" 51.8125 -92.375 "LTG" 96545
1961 6 17 "ON" 50.9375 -91.875 "LTG" 128399
1961 6 18 "BC" 51.8 -122.1 "MAN" 219.3
1961 6 18 "BC" 51.1 -120.3 "LTG" 314
1961 6 18 "BC" 50.9 -117.2 "LTG" 510.7
1961 6 18 "BC" 51 -121.5 "LTG" 1434.2
1961 6 18 "MB" 52.576 -100.93 "LTG" 481.78
1961 6 18 "MB" 56.633 -101.633 "MAN" 5668
1961 6 18 "NT" 63.9 -115.43 "LTG" 340
1961 6 18 "ON" 51.5625 -91.875 "LTG" 33566
1961 6 19 "BC" 51.7 -124 "MAN" 202.3
1961 6 19 "BC" 57.6 -126.1 "LTG" 724.3
1961 6 19 "MB" 53.158 -99.244 "MAN" 534.41
1961 6 19 "MB" 51.412 -98.472 "MAN" 689.07
1961 6 19 "NL" 49.37 -57.12 "MAN" 401
1961 6 19 "NL" 47.52 -53.37 "UNK" 913
1961 6 19 "NL" 49.72 -54.15 "UNK" 1545
1961 6 19 "NL" 47.25 -52.97 "MAN" 2064
1961 6 19 "ON" 51.6875 -93.875 "LTG" 17350
1961 6 20 "MB" 51.652 -100.522 "MAN" 396.76
1961 6 20 "NL" 47.17 -53.67 "UNK" 3400
1961 6 21 "AB" 53.9503 -119.3835 "LTG" 543.6
1961 6 22 "MB" 55.158 -94.383 "LTG" 283.4
1961 6 22 "MB" 55.083 -93.767 "LTG" 607.29
1961 6 22 "MB" 55.017 -94.467 "LTG" 1214.58
1961 6 22 "ON" 51.51 -88.31 "LTG" 1942
1961 6 23 "MB" 54.824 -100.451 "MAN" 267
1961 6 23 "MB" 56.15 -96.25 "MAN" 931.17
1961 6 23 "NL" 47.55 -52.7 "MAN" 323
1961 6 23 "NL" 47.57 -53.45 "MAN" 388
1961 6 23 "ON" 51.0625 -90.125 "LTG" 1619
1961 6 24 "BC" 50 -121.5 "MAN" 279.2
1961 6 24 "NT" 61.95 -111.15 "LTG" 20000
1961 6 24 "ON" 51.5625 -88.625 "LTG" 906
1961 6 24 "ON" 49.5625 -91.375 "LTG" 2318
1961 6 25 "MB" 56.3 -98.167 "LTG" 222.67
1961 6 26 "MB" 56.5 -100.95 "LTG" 364
1961 6 26 "ON" 49.6875 -92.125 "LTG" 342
1961 6 26 "ON" 51.3125 -93.125 "LTG" 652
1961 6 26 "ON" 50.1875 -93.125 "LTG" 1679
1961 6 26 "ON" 51.1875 -93.625 "LTG" 17827
1961 6 26 "ON" 51.4375 -92.875 "LTG" 41119
1961 6 27 "MB" 51.247 -100.888 "MAN" 259.11
1961 6 27 "MB" 51.79 -98.562 "MAN" 1813.77
1961 6 27 "ON" 50.9375 -93.375 "LTG" 1619
1961 6 27 "ON" 49.6875 -91.625 "LTG" 5152
1961 6 27 "ON" 50.9375 -93.875 "LTG" 5335
1961 6 28 "MB" 54.784 -97.674 "LTG" 323.89
1961 6 28 "MB" 51.601 -98.729 "MAN" 477.73
1961 6 29 "MB" 51.455 -99.198 "MAN" 17040.49
1961 6 29 "NL" 55.3 -59.53 "LTG" 518
1961 6 29 "ON" 49.1875 -93.125 "LTG" 890
1961 6 30 "NT" 61.43 -110.8 "LTG" 5120
1961 7 1 "BC" 59.2 -124.1 "LTG" 534.1
1961 7 1 "MB" 51.565 -99.397 "MAN" 680.16
1961 7 1 "MB" 51.819 -99.625 "MAN" 10931.17
1961 7 1 "ON" 49.5625 -92.375 "MAN" 218
1961 7 1 "ON" 49.9375 -93.625 "LTG" 221
1961 7 1 "ON" 49.6875 -89.875 "LTG" 3310
1961 7 2 "NT" 61.8 -112.75 "LTG" 864
1961 7 2 "NT" 62.47 -120.33 "UNK" 1600
1961 7 2 "NT" 63.57 -115.75 "LTG" 31204.8
1961 7 3 "AB" 59.0689 -115.7114 "LTG" 462.7
1961 7 3 "AB" 58.7454 -115.1097 "LTG" 9281.6
1961 7 3 "MB" 51.481 -98.595 "MAN" 214.58
1961 7 3 "MB" 54.373 -99.426 "LTG" 405
1961 7 3 "MB" 53.863 -99.162 "LTG" 1518
1961 7 3 "MB" 53.878 -99.124 "LTG" 1619
1961 7 3 "MB" 53.97 -97.346 "LTG" 1619.43
1961 7 3 "MB" 53.623 -99.786 "LTG" 60729
1961 7 3 "NT" 63.15 -116.72 "LTG" 1200
1961 7 3 "NT" 63.25 -116.2 "LTG" 4096
1961 7 3 "NT" 63.07 -115.42 "LTG" 4608
1961 7 3 "NT" 63.58 -115.02 "LTG" 6909.6
1961 7 3 "NT" 63.07 -117.08 "LTG" 76200
1961 7 4 "BC" 52.4 -120.4 "LTG" 202.3
1961 7 4 "BC" 49.2 -121.1 "LTG" 432.6
1961 7 4 "BC" 52.4 -119.8 "LTG" 809.3
1961 7 4 "MB" 51.87 -99.672 "MAN" 356.28
1961 7 4 "MB" 54.904 -100.477 "LTG" 360
1961 7 4 "MB" 54.056 -97.47 "LTG" 809.72
1961 7 4 "MB" 54.307 -96.764 "LTG" 1052.63
1961 7 4 "MB" 53.809 -97.198 "LTG" 1417
1961 7 4 "MB" 55.8 -100.617 "LTG" 1457
1961 7 4 "MB" 51.83 -98.863 "MAN" 1684.21
1961 7 4 "MB" 55.017 -99.767 "LTG" 2551
1961 7 4 "MB" 55.783 -100.6 "LTG" 2753
1961 7 4 "MB" 55.033 -99.758 "LTG" 6923
1961 7 4 "MB" 55.233 -100.133 "LTG" 8907
1961 7 4 "MB" 54.744 -98.157 "LTG" 13473.68
1961 7 4 "MB" 53.736 -96.281 "LTG" 16194.33
1961 7 4 "NT" 60.87 -126.45 "LTG" 6656
1961 7 5 "BC" 57.4 -125.7 "MAN" 2278.3
1961 7 5 "MB" 54.962 -97.451 "LTG" 344.13
1961 7 5 "MB" 55.166 -101.95 "LTG" 9716
1961 7 5 "MB" 55.05 -100.767 "LTG" 10526
1961 7 6 "MB" 55.6 -98.5 "LTG" 259.11
1961 7 6 "MB" 55.3 -98.28 "LTG" 777.33
1961 7 6 "MB" 55.15 -97.317 "LTG" 1554.66
1961 7 6 "MB" 55.35 -98.383 "LTG" 2429.15
1961 7 6 "MB" 55.083 -98.716 "LTG" 4663.97
1961 7 6 "MB" 56.35 -101.033 "LTG" 6207
1961 7 8 "MB" 51.525 -100.329 "MAN" 1101.22
1961 7 9 "ON" 50.1875 -88.875 "LTG" 214
1961 7 9 "ON" 51.5625 -89.375 "LTG" 2428
1961 7 10 "MB" 52.139 -95.357 "LTG" 332
1961 7 10 "NT" 61.15 -107.83 "LTG" 640
1961 7 11 "BC" 52.5 -121 "LTG" 3092.2
1961 7 12 "BC" 49 -124.9 "MAN" 238.3
1961 7 12 "BC" 49.9 -123.2 "MAN" 445.1
1961 7 12 "BC" 51.8 -124.3 "MAN" 6138.2
1961 7 12 "ON" 51.8125 -88.125 "LTG" 243
1961 7 12 "ON" 51.5625 -94.375 "LTG" 243
1961 7 13 "BC" 49.6 -122.3 "MAN" 2021.8
1961 7 14 "BC" 53.7 -121.9 "LTG" 15730.1
1961 7 15 "BC" 51.7 -124.2 "MAN" 2611
1961 7 15 "BC" 56.2 -124 "LTG" 10910.3
1961 7 15 "NT" 62.08 -108.43 "LTG" 1360
1961 7 15 "NT" 62.03 -108.63 "LTG" 2400
1961 7 15 "NT" 62.17 -108.75 "LTG" 12200
1961 7 16 "BC" 51 -124.8 "LTG" 204.3
1961 7 16 "BC" 51.3 -124.8 "LTG" 558.4
1961 7 16 "BC" 51.6 -125.5 "LTG" 3302.2
1961 7 16 "NL" 54.33 -63.5 "LTG" 7255
1961 7 16 "NT" 60.13 -105.08 "LTG" 4600
1961 7 17 "BC" 52.5 -120.8 "LTG" 6184.4
1961 7 17 "NT" 60.58 -106.12 "LTG" 240
1961 7 17 "NT" 63.93 -113.07 "LTG" 528.4
1961 7 17 "NT" 61.25 -106.57 "LTG" 1760
1961 7 17 "NT" 61.22 -106.83 "LTG" 2200
1961 7 18 "BC" 51.5 -123.7 "MAN" 7769.9
1961 7 18 "MB" 51.841 -96.236 "LTG" 10982
1961 7 18 "QC" 52.2126 -68.8037 "LTG" 372.97
1961 7 18 "QC" 50.6175 -71.1014 "LTG" 4910.56
1961 7 18 "QC" 52.3201 -69.6532 "LTG" 5221.37
1961 7 19 "NT" 61.87 -108.75 "LTG" 720
1961 7 20 "BC" 57.4 -125.9 "LTG" 310.7
1961 7 20 "QC" 51.3067 -68.7694 "LTG" 1957.91
1961 7 20 "YT" 60.52 -125.16 "LTG" 7583.41
1961 7 20 "YT" 60.75 -126.42 "LTG" 12635.01
1961 7 20 "YT" 60.5 -125.75 "LTG" 22645.8
1961 7 21 "NL" 55.25 -61.38 "LTG" 242
1961 7 21 "NT" 64.82 -120.08 "LTG" 768
1961 7 21 "NT" 64.25 -116.42 "LTG" 1008
1961 7 21 "NT" 63.88 -116.77 "LTG" 1028
1961 7 21 "NT" 64.18 -116.85 "LTG" 3302.4
1961 7 21 "NT" 64.42 -116.63 "LTG" 3302.4
1961 7 21 "NT" 65.05 -116.37 "LTG" 4096
1961 7 21 "NT" 64.67 -120.6 "LTG" 6144
1961 7 21 "NT" 64.85 -116.75 "LTG" 21500
1961 7 21 "QC" 50.8376 -74.5758 "UNK" 3108.05
1961 7 22 "BC" 51.8 -124 "MAN" 30351.4
1961 7 22 "QC" 51.4231 -68.7446 "LTG" 2237.56
1961 7 23 "BC" 56.9 -125.7 "LTG" 3334.6
1961 7 23 "BC" 55 -121.4 "LTG" 7409.8
1961 7 23 "NT" 61.08 -105.92 "LTG" 920
1961 7 24 "MB" 53.616 -101.703 "MAN" 202
1961 7 24 "NL" 47 -53.28 "UNK" 242
1961 7 25 "BC" 54.5 -128.2 "LTG" 336.6
1961 7 25 "BC" 49.6 -123 "MAN" 625.2
1961 7 25 "MB" 54.35 -95.55 "LTG" 1214.58
1961 7 25 "MB" 54.056 -101.832 "LTG" 7216
1961 7 26 "BC" 51.8 -126.2 "LTG" 509.9
1961 7 26 "BC" 52.2 -126.6 "LTG" 696
1961 7 26 "BC" 52.4 -126.3 "LTG" 1950.5
1961 7 26 "BC" 53.3 -126.7 "LTG" 2288.9
1961 7 26 "NL" 49.5 -56.53 "MAN" 13198
1961 7 28 "BC" 50 -121.4 "LTG" 258.1
1961 7 28 "BC" 59.3 -126.3 "LTG" 47348.2
1961 7 28 "NT" 64.02 -118.05 "LTG" 234.4
1961 7 28 "NT" 64.23 -117.87 "LTG" 512
1961 7 28 "NT" 64.42 -119.6 "LTG" 16384
1961 7 28 "YT" 60.152 -124.932 "LTG" 987.44
1961 7 29 "BC" 58.4 -126.5 "LTG" 841.7
1961 7 29 "BC" 49.6 -123.3 "MAN" 989.4
1961 7 29 "NL" 47.95 -53.05 "MAN" 2550
1961 7 29 "NL" 47.93 -53.81 "MAN" 6275
1961 7 30 "BC" 59.2 -120.7 "LTG" 11735.9
1961 7 30 "BC" 59.8 -126.3 "LTG" 16025.5
1961 7 30 "BC" 59.3 -121 "LTG" 33993.6
1961 7 31 "BC" 52.9 -120.5 "LTG" 242.8
1961 8 1 "BC" 52.9 -119.7 "LTG" 607
1961 8 1 "BC" 56.5 -124.6 "LTG" 3318.4
1961 8 1 "BC" 53 -120.3 "LTG" 4079.2
1961 8 1 "NL" 47.67 -54.67 "MAN" 150607
1961 8 2 "BC" 52.6 -120.2 "LTG" 202.3
1961 8 2 "BC" 49.1 -125.2 "MAN" 223.3
1961 8 2 "BC" 52.6 -119.2 "MAN" 671.7
1961 8 2 "BC" 53.3 -124.9 "LTG" 4664
1961 8 2 "BC" 52.3 -120.6 "LTG" 5536.1
1961 8 2 "BC" 53.8 -122.5 "MAN" 22257.7
1961 8 2 "NT" 63.67 -123 "UNK" 2816
1961 8 3 "BC" 55 -122.2 "LTG" 2901.6
1961 8 3 "MB" 55.667 -96.033 "LTG" 242.92
1961 8 3 "MB" 53.605 -97.593 "LTG" 607.29
1961 8 4 "BC" 53 -121.9 "MAN" 207.1
1961 8 4 "BC" 50.8 -124.9 "LTG" 825.5
1961 8 4 "BC" 52.3 -119 "LTG" 995.5
1961 8 4 "BC" 55.1 -126.9 "LTG" 1868
1961 8 4 "BC" 56.8 -124.9 "MAN" 2589.9
1961 8 5 "BC" 56.4 -127.5 "LTG" 323.7
1961 8 5 "BC" 59.4 -124.5 "LTG" 339.9
1961 8 5 "BC" 55.7 -127.8 "LTG" 343.9
1961 8 5 "BC" 54.2 -121.4 "LTG" 423.3
1961 8 5 "BC" 53.7 -120.8 "LTG" 621.5
1961 8 5 "BC" 57.5 -125.5 "LTG" 724.3
1961 8 5 "BC" 59.3 -123 "LTG" 1294.9
1961 8 5 "BC" 57.3 -125.4 "LTG" 1384
1961 8 5 "BC" 56.9 -125.4 "LTG" 2691.1
1961 8 5 "BC" 55.8 -127.3 "LTG" 3642.1
1961 8 5 "BC" 53.9 -125.1 "MAN" 4856.2
1961 8 5 "BC" 54.3 -126.4 "LTG" 8157.2
1961 8 5 "BC" 59.8 -124.2 "LTG" 13354.6
1961 8 5 "BC" 57.2 -125.4 "LTG" 21213.6
1961 8 6 "BC" 54.7 -121.2 "LTG" 287.3
1961 8 6 "BC" 59.8 -129.6 "MAN" 435.8
1961 8 7 "MB" 52.125 -100.724 "LTG" 283.4
1961 8 8 "BC" 52.4 -124.2 "MAN" 242.8
1961 8 8 "BC" 52.4 -124.2 "MAN" 5963.4
1961 8 8 "MB" 51.583 -99.321 "LTG" 566.8
1961 8 9 "BC" 50.7 -120.2 "MAN" 560
1961 8 9 "BC" 58.7 -132.3 "LTG" 728.4
1961 8 9 "BC" 58.7 -132.3 "LTG" 1294.9
1961 8 9 "BC" 52.9 -125.4 "MAN" 13273.7
1961 8 9 "MB" 53.733 -100.17 "MAN" 27692
1961 8 10 "BC" 53.5 -125.9 "LTG" 307.5
1961 8 10 "BC" 50.4 -121.4 "MAN" 323.7
1961 8 10 "BC" 53.3 -121 "LTG" 534.1
1961 8 10 "BC" 55.9 -120.8 "MAN" 1081.3
1961 8 10 "MB" 51.466 -95.688 "MAN" 206.48
1961 8 10 "ON" 48.3125 -91.125 "LTG" 1862
1961 8 11 "BC" 52.4 -123.2 "MAN" 1618.7
1961 8 11 "BC" 58.9 -128.5 "LTG" 5244.7
1961 8 12 "BC" 51.7 -124.5 "MAN" 202.3
1961 8 12 "BC" 52 -123 "MAN" 2654.7
1961 8 12 "BC" 51.8 -124.6 "MAN" 2654.7
1961 8 12 "MB" 55.45 -97.2 "MAN" 202.43
1961 8 13 "BC" 53.2 -120 "MAN" 14876.2
1961 8 13 "MB" 51.354 -96.151 "LTG" 4413
1961 8 14 "BC" 50.6 -124.5 "LTG" 356.1
1961 8 14 "BC" 58.8 -125.7 "MAN" 3366.9
1961 8 14 "MB" 50.558 -98.698 "LTG" 230.77
1961 8 14 "MB" 50.86 -99.137 "LTG" 809.72
1961 8 15 "BC" 49.9 -122 "LTG" 208.8
1961 8 16 "BC" 52.7 -120.1 "LTG" 202.3
1961 8 16 "BC" 53.5 -121.3 "LTG" 8215.1
1961 8 16 "MB" 51.188 -99.413 "MAN" 1813.77
1961 8 16 "MB" 51.637 -101.077 "UNK" 21052.63
1961 8 17 "AB" 53.852 -120.0651 "LTG" 418.6
1961 8 17 "BC" 52.5 -121.3 "LTG" 360.1
1961 8 17 "BC" 49.5 -118.5 "MAN" 465.3
1961 8 17 "BC" 54.4 -121.6 "LTG" 617.5
1961 8 17 "BC" 52.4 -125.1 "MAN" 704.1
1961 8 17 "MB" 53.856 -100.351 "LTG" 1903
1961 8 18 "BC" 52.6 -119.5 "LTG" 331.8
1961 8 18 "BC" 52.9 -121.2 "LTG" 485.6
1961 8 18 "MB" 52.474 -96.816 "LTG" 1275
1961 8 18 "NS" 44.23 -65 "LTG" 514
1961 8 19 "MB" 52.892 -97.784 "MAN" 202.43
1961 8 19 "NL" 49.04 -55.15 "UNK" 5963
1961 8 19 "NL" 48.87 -54.25 "MAN" 6475
1961 8 20 "BC" 52.4 -120 "LTG" 202.3
1961 8 20 "BC" 52.3 -121 "LTG" 202.3
1961 8 20 "BC" 52.5 -124 "MAN" 1547.5
1961 8 20 "NS" 45.23 -61.4 "MAN" 223
1961 8 20 "NS" 45.78 -64.2 "MAN" 294
1961 8 21 "BC" 58.6 -123.4 "LTG" 291.3
1961 8 21 "BC" 55.1 -123.8 "LTG" 959.1
1961 8 22 "BC" 51.7 -124.5 "MAN" 511.5
1961 8 22 "BC" 51.8 -120.5 "MAN" 1056.2
1961 8 22 "MB" 52.103 -100.141 "MAN" 566.8
1961 8 22 "ON" 49.9375 -93.875 "LTG" 1004
1961 8 23 "NS" 46 -60.32 "MAN" 202
1961 8 24 "AB" 57.2098 -110.093 "UNK" 264.99
1961 8 24 "BC" 52.6 -120.4 "LTG" 1369.8
1961 8 24 "BC" 52.3 -121 "LTG" 10117.1
1961 8 24 "MB" 51.83 -98.367 "MAN" 271.26
1961 8 25 "AB" 57.5133 -111.1391 "LTG" 524.9
1961 8 26 "BC" 50 -121.9 "MAN" 392.5
1961 8 26 "NT" 61.88 -109.88 "LTG" 1396
1961 8 28 "BC" 52.8 -120.7 "LTG" 263
1961 8 28 "MB" 51.007 -99.079 "MAN" 1323.89
1961 8 28 "MB" 50.329 -99.367 "MAN" 23481.78
1961 8 28 "MB" 52.932 -99.459 "MAN" 33868.83
1961 9 13 "BC" 48.7 -123.5 "MAN" 479.5
1961 9 16 "MB" 51.434 -97.206 "MAN" 283.4
1961 9 16 "MB" 52.685 -100.692 "LTG" 9716.6
1961 9 17 "MB" 51.103 -97.253 "MAN" 242.92
1961 9 19 "MB" 51.35 -98.384 "MAN" 156315.79
1961 9 24 "SK" 52.47 -103.211 "MAN" 453.44
1961 10 2 "SK" 52.798 -102.218 "MAN" 291.49
1961 10 3 "AB" 57.9899 -117.4143 "MAN" 953.6
1961 10 5 "MB" 51.816 -98.509 "MAN" 303.64
1961 10 5 "MB" 53.853 -101.51 "MAN" 2024
1961 10 10 "MB" 54.1 -100.519 "MAN" 1280
1961 10 16 "MB" 53.893 -100.525 "MAN" 1822
1961 10 16 "MB" 53.823 -101.485 "MAN" 2915
1961 10 16 "QC" 47.4647 -72.1726 "MAN" 849.86
1961 10 17 "SK" 52.965 -102.109 "MAN" 8939.27
1961 10 20 "QC" 45.8757 -74.492 "MAN" 212.46
1961 10 21 "QC" 45.9848 -73.9669 "MAN" 313.23
1961 10 22 "QC" 45.8178 -76.571 "MAN" 323.76
1961 10 22 "QC" 45.883 -73.9151 "MAN" 521.25
1961 10 23 "QC" 45.7567 -75.4749 "MAN" 332.66
1961 11 9 "ON" 44.8125 -77.125 "MAN" 324
1962 5 1 "MB" 51.637 -98.775 "MAN" 202
1962 5 2 "MB" 51.761 -98.515 "MAN" 648
1962 5 2 "MB" 51.321 -98.266 "MAN" 2429
1962 5 3 "MB" 51.99 -98.374 "MAN" 3239
1962 5 13 "BC" 56.1 -120.5 "MAN" 234.7
1962 5 16 "MB" 52.416 -100.726 "MAN" 1057
1962 5 17 "QC" 47.3203 -72.3411 "LTG" 4314.45
1962 5 18 "QC" 48.2321 -78.793 "MAN" 235.94
1962 5 21 "ON" 46.5625 -80.625 "MAN" 405
1962 5 21 "SK" 58.83 -107.25 "MAN" 404.85
1962 5 22 "BC" 58.9 -128.2 "MAN" 4402.9
1962 5 22 "MB" 53.736 -101.658 "MAN" 283
1962 5 25 "MB" 52.445 -101.062 "MAN" 259
1962 5 26 "BC" 58.5 -126.8 "MAN" 4597.2
1962 5 26 "MB" 52.881 -101.514 "MAN" 1036
1962 5 30 "BC" 56.6 -121.1 "MAN" 202.3
1962 5 31 "QC" 47.3633 -75.3904 "LTG" 233.91
1962 6 2 "QC" 46.5854 -76.7407 "LTG" 1680.29
1962 6 5 "BC" 55.6 -120.4 "MAN" 809.3
1962 6 6 "MB" 53.722 -101.658 "MAN" 567
1962 6 6 "QC" 48.2367 -77.6084 "MAN" 870.09
1962 6 7 "NT" 63.05 -117.9 "MAN" 800
1962 6 7 "QC" 48.0265 -78.1035 "MAN" 275.19
1962 6 7 "QC" 48.0262 -78.1343 "MAN" 336.71
1962 6 7 "QC" 48.0967 -77.9691 "MAN" 451.64
1962 6 7 "QC" 47.7454 -76.2248 "MAN" 570.21
1962 6 8 "YT" 67.167 -138.417 "LTG" 262.96
1962 6 8 "YT" 67.563 -137.928 "LTG" 1124.46
1962 6 9 "QC" 47.9241 -73.8818 "MAN" 428.98
1962 6 10 "MB" 53.58 -96.87 "LTG" 372
1962 6 13 "QC" 49.944 -74.2821 "MAN" 310.81
1962 6 14 "QC" 48.7927 -78.4021 "MAN" 576.69
1962 6 19 "NL" 47.17 -53.67 "MAN" 202
1962 6 20 "MB" 54.42 -98.38 "LTG" 1579
1962 6 22 "BC" 48.7 -124.2 "MAN" 369
1962 6 22 "QC" 50.9188 -79.2559 "LTG" 51800.89
1962 6 23 "QC" 48.1679 -77.7026 "MAN" 352.25
1962 6 24 "AB" 54.5358 -115.5856 "LTG" 991.8
1962 6 24 "MB" 54.184 -101.737 "LTG" 344
1962 6 24 "MB" 53.427 -99.897 "LTG" 4980
1962 6 24 "ON" 50.6875 -90.875 "LTG" 235
1962 6 24 "QC" 50.6326 -74.811 "MAN" 431.24
1962 6 25 "MB" 51.266 -95.836 "LTG" 2348
1962 6 26 "QC" 50.3458 -77.5414 "MAN" 256.41
